CONM,year,mcap,revt,PERMNO,GVKEY,TIC,SIC,CIK
PEPSICO INC,2021,11.3806470253987,79474.0,13856,8479.0,PEP,2080,77476.0
SEAWORLD ENTERTAINMENT INC,2021,9.700004717694371,1503.73,13860,186392.0,SEAS,7996,1564902.0
TAYLOR MORRISON HOME CORP,2021,9.63309150218275,7501.265,13862,16653.0,TMHC,1531,1562476.0
THERAPEUTICSMD INC,2021,8.187756568931682,86.951,13863,183322.0,TXMD,2834,25743.0
CHIMERIX INC,2021,8.747150779850607,1.979,13870,17498.0,CMRX,2836,1117480.0
INDEPENDENT BK GRP INC,2021,9.489233403828154,650.079,13877,17451.0,IBTX,6020,1564618.0
MICT INC,2021,8.006987225076083,55.676,13879,160555.0,MICT,3812,854800.0
ALTRIA GROUP INC,2021,10.939793264431664,21111.0,13901,8543.0,MO,2111,764180.0
VOYA FINANCIAL INC,2021,9.866882443443547,3956.0,13904,16384.0,VOYA,6311,1535929.0
PENNYMAC FINANCIAL SERVICES,2021,9.614796391088486,3558.06,13908,17306.0,PFSI,6162,1745916.0
IQVIA HOLDINGS INC,2021,10.731588986849296,13874.0,13911,17928.0,IQV,8731,1478242.0
AMBAC FINANCIAL GROUP INC,2021,8.871093546179834,261.0,13919,24287.0,AMBC,6351,874501.0
CUSTOMERS BANCORP INC,2021,9.326084315200994,886.058,13921,170396.0,CUBI,6020,1488813.0
CONOCOPHILLIPS,2021,10.978644222117468,45960.0,13928,8549.0,COP,1311,1163165.0
NATIONAL RESEARCH CORP,2021,9.022423718889195,147.954,13935,65587.0,NRC,7389,70487.0
PVH CORP,2021,9.872922385794924,9154.7,13936,8551.0,PVH,2300,78239.0
BLUEBIRD BIO INC,2021,8.851526702600621,3.662,13947,17998.0,BLUE,2836,1293971.0
CDW CORP,2021,10.440977430861585,20820.8,13949,28320.0,CDW,5045,1402057.0
ESPERION THERAPEUTICS INC,2021,8.483437514424935,78.447,13954,18162.0,ESPR,2836,1434868.0
GOGO INC,2021,9.175806198855652,335.716,13956,170384.0,GOGO,4899,1537054.0
NOODLES & CO,2021,8.617532990187504,475.152,13959,18047.0,NDLS,5812,1275158.0
NANOSTRING TECHNOLOGIES INC,2021,9.285812785774528,145.085,13962,18009.0,NSTG,2835,1401708.0
NEWS CORP,2021,9.941651561425932,9358.0,13963,18043.0,NWSA,2711,1564708.0
PTC THERAPEUTICS INC,2021,9.450415285025068,538.593,13967,174134.0,PTCT,2836,1070081.0
SILVERCREST ASSET MGT,2021,8.229043444134087,131.603,13969,14551.0,SAMG,6282,1549966.0
AIR INDUSTRIES GROUP INC,2021,7.464490978189001,58.939,13976,166087.0,AIRI,3728,1009891.0
COTY INC,2021,9.934195248278645,4629.9,13983,12151.0,COTY,2844,1024305.0
AMGEN INC,2021,11.098992236170131,25979.0,14008,1602.0,AMGN,2836,318154.0
CLEARWAY ENERGY INC,2021,9.063861548114,1286.0,14030,18293.0,CWEN,4911,1567683.0
ORGANOVO HOLDINGS INC,2021,7.499725287857492,1.5,14033,170730.0,ONVO,2836,1497253.0
AGIOS PHARMACEUTICALS,2021,9.251871382499877,0.0,14044,18159.0,AGIO,2836,1439222.0
LINDBLAD EXPEDITIONS HLDGS,2021,8.898611987065191,147.107,14045,24351.0,LIND,4700,1512499.0
HEAT BIOLOGICS INC,2021,7.8877756876757905,2.113,14051,17910.0,HTBX,2836,1476963.0
MIRATI THERAPEUTICS INC,2021,9.909573054641742,72.092,14054,160770.0,MRTX,2836,1576263.0
ONCONOVA THERAPEUTICS INC,2021,7.726603340028935,0.226,14056,18172.0,ONTX,2836,1130598.0
VISLINK TECHNOLOGIES INC,2021,7.73298448094038,33.882,14060,289735.0,VISL,4899,1565228.0
PRECIGEN INC,2021,8.884798421552562,103.873,14072,18315.0,PGEN,2836,1356090.0
MURPHY USA INC,2021,9.708175992380427,15318.8,14076,18498.0,MUSA,5500,1573516.0
TD HOLDINGS INC,2021,7.75857906354528,201.134,14093,18144.0,GLG,6159,1556266.0
FOX FACTORY HOLDING CP,2021,9.855192701657732,1299.064,14097,18320.0,FOXF,3751,1424929.0
SPROUTS FARMERS MARKET,2021,9.518232678677403,6099.869,14102,17934.0,SFM,5411,1575515.0
TONIX PHARMACEUTICALS HLDG,2021,8.249215959295599,0.0,14107,190856.0,TNXP,2834,1430306.0
ALTISOURCE ASSET MGMT CORP,2021,7.565876141303131,0.0,14127,16720.0,AAMC,6500,1555074.0
NANOVIRICIDES INC,2021,7.632183873943584,0.0,14133,160997.0,NNVC,2836,1379006.0
PEDEVCO CORP,2021,7.950669532618872,15.86,14135,13460.0,PED,1311,1141197.0
RINGCENTRAL INC,2021,10.187065639987445,1594.754,14136,18630.0,RNG,7370,1384905.0
RING ENERGY INC,2021,8.356368565864923,196.306,14137,176840.0,REI,1311,1384195.0
SCIENCE APPLICATIONS INTL CP,2021,9.67757941520512,7394.0,14141,18683.0,SAIC,7373,1571123.0
APPLIED OPTOELECTRONICS INC,2021,8.147491501117376,211.565,14145,18564.0,AAOI,3674,1158114.0
EVOKE PHARMA INC,2021,7.254325676866239,1.617,14158,18173.0,EVOK,2834,1403708.0
NV5 GLOBAL INC,2021,9.328171924327409,706.706,14166,17277.0,NVEE,8711,1532961.0
IVERIC BIO INC,2021,9.28497893885828,0.0,14167,18572.0,ISEE,2836,1410939.0
PREMIER INC,2021,9.693526806466126,1721.152,14169,18624.0,PINC,5122,1577916.0
PIONEER POWER SOLUTIONS INC,2021,7.85918334625281,18.311,14172,184133.0,PPSI,3612,1449792.0
COMMUNITY FINANCIAL CORP,2021,8.351823140366761,78.465,14175,109659.0,TCFC,6020,855874.0
ANTERO RESOURCES CORP,2021,9.739870868724989,4619.432,14179,18465.0,AR,1311,1433270.0
BURLINGTON STORES INC,2021,10.289202325685803,9322.256,14182,18675.0,BURL,5600,1579298.0
COOPER-STANDARD HOLDINGS INC,2021,8.580660796422443,2330.191,14185,163765.0,CPS,3714,1320461.0
MARCUS & MILLICHAP INC,2021,9.3099100864357,1296.44,14213,19000.0,MMI,6531,1578732.0
RE/MAX HOLDINGS INC,2021,8.760435361270043,329.701,14221,18578.0,RMAX,6531,1581091.0
ONEMAIN HOLDINGS INC,2021,9.81776721603748,4973.0,14229,3592.0,OMF,6141,1584207.0
VEEVA SYSTEMS INC,2021,10.550418571522464,1850.777,14231,18689.0,VEEV,7370,1393052.0
COMMSCOPE HOLDING CO INC,2021,9.35380464962264,8586.7,14239,18036.0,COMM,3663,1517228.0
FATE THERAPEUTICS INC,2021,9.74826454683,55.846,14245,18562.0,FATE,2836,1434316.0
MACROGENICS INC,2021,8.99298510159879,77.447,14257,18658.0,MGNX,2836,1125345.0
POTBELLY CORP,2021,8.199646590059034,380.052,14258,18839.0,PBPB,5812,1195734.0
SORRENTO THERAPEUTICS INC,2021,9.165174397006147,52.904,14262,183602.0,SRNE,2836,850261.0
VERACYTE INC,2021,9.46690728311744,219.514,14263,18947.0,VCYT,2835,1384101.0
CHEGG INC,2021,9.648347606572628,776.265,14273,18556.0,CHGG,7370,1364954.0
CONTAINER STORE GROUP,2021,8.703675691940697,1094.119,14274,18842.0,TCS,5700,1411688.0
EASTMAN KODAK CO,2021,8.56595562361792,1150.0,14276,4194.0,KODK,3577,31235.0
VINCE HOLDING CORP,2021,7.978880646023736,322.683,14296,19175.0,VNCE,2300,1579157.0
IDEAL POWER INC,2021,7.851610045974726,0.576,14313,18509.0,IPWR,3620,1507957.0
KARYOPHARM THERAPEUTICS INC,2021,8.687570676451102,209.819,14316,18930.0,KPTI,2834,1503802.0
LGI HOMES INC,2021,9.56757896430029,3050.149,14317,18629.0,LGIH,1531,1580670.0
NMI HOLDINGS INC,2021,9.27290329575897,485.072,14318,11854.0,NMIH,6351,1547903.0
TANDEM DIABETES CARE INC,2021,9.982639465370582,702.799,14325,18899.0,TNDM,3845,1438133.0
AMC ENTERTAINMENT HOLDINGS,2021,10.145499069474228,2527.9,14328,177637.0,AMC,7830,1411579.0
ARAMARK,2021,9.975463903753564,12095.965,14329,186858.0,ARMK,5812,1584509.0
HILTON WORLDWIDE HOLDINGS,2021,10.638268035579443,5788.0,14338,5643.0,HLT,7011,1585689.0
LIQTECH INTERNATIONAL INC,2021,8.08549008660805,18.273,14339,188355.0,LIQT,3714,1307579.0
RICEBRAN TECHNOLOGIES,2021,7.25727254773253,31.131,14355,114415.0,RIBT,2090,1063537.0
XENCOR INC,2021,9.376825550506473,275.111,14359,18938.0,XNCR,2836,1326732.0
ONE GAS INC,2021,9.618873300567374,1808.597,14401,19517.0,OGS,4924,1587732.0
ELEMENT SOLUTIONS INC,2021,9.778829149816442,2399.8,14406,315318.0,ESI,2890,1590714.0
CARA THERAPEUTICS INC,2021,8.813846807500521,23.028,14422,19154.0,CARA,2836,1346830.0
EIGER BIOPHARMACEUTICALS INC,2021,8.25385417445296,12.142,14423,27046.0,EIGR,2836,1305253.0
GLYCOMIMETICS INC,2021,7.876980420142423,1.16,14431,18878.0,GLYC,2836,1253689.0
INTRA-CELLULAR THERAPIES INC,2021,9.632048678960572,83.803,14432,19412.0,ITCI,2836,1567514.0
MALIBU BOATS INC,2021,9.157271849882695,926.515,14434,19391.0,MBUU,3730,1590976.0
NOVA LIFESTYLE INC,2021,7.106707186436537,12.813,14435,184585.0,NVFY,2510,1473334.0
ULTRAGENYX PHARMACEUTICAL,2021,9.765759504973712,351.406,14436,19149.0,RARE,2836,1515673.0
RETROPHIN INC,2021,9.287739187021634,227.49,14440,16848.0,RTRX,2836,1438533.0
TREVENA INC,2021,7.984146407355735,0.567,14442,18925.0,TRVN,2836,1429560.0
SINTX TECHNOLOGIES INC,2021,7.200357696387624,0.606,14444,177981.0,SINT,3842,1269026.0
BIOCEPT INC,2021,7.785308475740523,61.249,14449,19117.0,BIOC,2835,1044378.0
SESEN BIO INC,2021,8.211022132761947,26.544,14452,19458.0,SESN,2836,1485003.0
EAGLE PHARMACEUTICALS INC,2021,8.810657918175291,171.546,14456,19784.0,EGRX,2834,827871.0
INOGEN INC,2021,8.888116564414949,358.003,14459,19274.0,INGN,3845,1294133.0
REVANCE THERAPEUTICS INC,2021,9.067536116834376,77.798,14467,19471.0,RVNC,2836,1479290.0
PHIO PHARMACEUTICALS CORP,2021,7.135418905027852,0.0,14468,171187.0,PHIO,2836,1533040.0
VARONIS SYSTEMS INC,2021,9.719686618245412,390.134,14472,19044.0,VRNS,7372,1361113.0
INSTALLED BLDG PRODUCTS INC,2021,9.61811737319101,1968.65,14479,19516.0,IBP,1700,1580905.0
KNOWLES CORP,2021,9.333700270534424,868.1,14487,19518.0,KN,3670,1587523.0
GANNETT CO INC,2021,8.880017555697506,3208.083,14490,19574.0,GCI,2711,1579684.0
A10 NETWORKS INC,2021,9.109166328363878,250.042,14495,19849.0,ATEN,3576,1580808.0
ACTINIUM PHARMACEUTICALS INC,2021,8.121908682481937,1.144,14497,16947.0,ATNM,2836,1388320.0
OUTFRONT MEDIA INC,2021,9.59167383542599,1463.9,14503,19507.0,OUT,6798,1579877.0
QUOTIENT TECHNOLOGY INC,2021,8.84547710048213,521.494,14504,19747.0,QUOT,7370,1115128.0
Q2 HOLDINGS INC,2021,9.654517534254005,498.72,14516,19877.0,QTWO,7370,1410384.0
TRINET GROUP INC,2021,9.796806334337369,4540.0,14521,140988.0,TNET,7374,937098.0
22ND CENTURY GROUP INC,2021,8.70180757525647,30.948,14523,17185.0,XXII,2836,1347858.0
APOGEE ENTERPRISES INC,2021,9.084461898660164,1313.977,14526,1686.0,APOG,3442,6845.0
APPLIED GENETIC TECHNOLOGIES,2021,7.911423432826021,0.5,14528,19967.0,AGTC,2836,1273636.0
AKEBIA THERAPEUTICS INC,2021,8.602084159143416,213.578,14531,19859.0,AKBA,2836,1517022.0
A-MARK PRECIOUS METALS INC,2021,8.843326854660768,7613.015,14532,19172.0,AMRK,5051,1591588.0
NEOLEUKIN THERAPEUTICS INC,2021,8.31099634202372,0.0,14535,19717.0,NLTX,2834,1404644.0
BIO-PATH HOLDINGS INC,2021,7.431254372513648,0.0,14536,165563.0,BPTH,2836,1133818.0
CHEVRON CORP,2021,11.354519387208262,155606.0,14541,2991.0,CVX,2911,93410.0
ALPHABET INC,2021,11.962111125896136,257637.0,14542,160329.0,GOOGL,7370,1652044.0
BLUE BIRD CORP,2021,8.69904730187452,683.995,14543,23167.0,BLBD,3713,1589526.0
LANDS' END INC,2021,8.81121045437095,1636.624,14544,19581.0,LE,5961,799288.0
LIPOCINE INC,2021,7.942033911883081,16.141,14545,18424.0,LPCN,2834,1535955.0
PAYLOCITY HOLDING CORP,2021,10.114397346869348,631.725,14547,19730.0,PCTY,7370,1591698.0
PROFIRE ENERGY INC,2021,7.703304965733459,26.356,14548,176346.0,PFIE,3533,1289636.0
RECRO PHARMA INC,2021,7.902136261317975,75.36,14550,19025.0,REPH,2834,1588972.0
PULMATRIX INC,2021,7.47032317636474,5.169,14551,24506.0,PULM,2836,1574235.0
2U INC,2021,9.181958675018222,945.682,14554,19881.0,TWOU,7370,1459417.0
ARAVIVE INC,2021,7.66348985032182,7.442,14555,19832.0,ARAV,2836,1513818.0
ENERGOUS CORP,2021,7.981518482538759,0.757,14556,19977.0,WATT,3690,1575793.0
ALLY FINANCIAL INC,2021,10.239328986119125,10694.0,14558,5072.0,ALLY,6172,40729.0
MOELIS & CO,2021,9.581022953312695,1540.611,14574,19927.0,MC,6282,1596967.0
PAYCOM SOFTWARE INC,2021,10.396586288723556,1055.524,14579,20116.0,PAYC,7370,1590955.0
MAGNITE INC,2021,9.364282644166076,468.413,14580,19753.0,MGNI,7370,1595974.0
AGROFRESH SOLUTIONS INC,2021,8.018333522903271,165.989,14590,19525.0,AGFS,2870,1592016.0
DARE BIOSCIENCE INC,2021,8.22501965551846,0.0,14591,32233.0,DARE,2834,1701808.0
APPLE INC,2021,12.462752498133838,365817.0,14593,1690.0,AAPL,3663,320193.0
FIVE9 INC,2021,9.973348310422653,609.591,14596,19908.0,FIVN,7370,1288847.0
HENNESSY ADVISORS INC,2021,7.901949880242671,32.76,14599,149906.0,HNNA,6282,1145255.0
NAVIENT CORP,2021,9.514266100401786,3463.0,14601,10121.0,NAVI,6111,1593538.0
PHIBRO ANIMAL HEALTH CORP,2021,8.618363980749118,833.35,14603,20115.0,PAHC,2833,1069899.0
PEOPLES FINANCIAL SERVICES,2021,8.577186778958824,119.693,14604,66394.0,PFIS,6020,1056943.0
1347 PROPERTY INS HLDGS INC,2021,7.389967990673465,4.147,14607,19528.0,PIH,6331,1591890.0
SABRE CORP,2021,9.443868791320693,1688.875,14608,19649.0,SABR,7370,1597033.0
SPORTSMANS WAREHOUSE HLDGS,2021,8.714148626208798,1506.072,14609,16009.0,SPWH,5940,1132105.0
INPIXON,2021,7.873114742797302,15.995,14610,148396.0,INPX,5045,1529113.0
ARES MANAGEMENT CORP,2021,10.13424055011402,4164.218,14617,20412.0,ARES,6282,1176948.0
HERITAGE INSURANCE HOLDINGS,2021,8.214670095502111,631.561,14625,20422.0,HRTG,6331,1598665.0
NOW INC,2021,8.975051972567483,1632.0,14632,20235.0,DNOW,5084,1599617.0
SUPERIOR DRILLING PRODUCTS,2021,7.313272730439061,13.336,14636,20147.0,SDPI,3533,1600422.0
AGILE THERAPEUTICS INC,2021,7.772713184621894,4.101,14645,20010.0,AGRX,2834,1261249.0
ALDEYRA THERAPEUTICS INC,2021,8.3660940764777,0.0,14647,20018.0,ALDX,2836,1341235.0
BANKWELL FINANCIAL GROUP INC,2021,8.408664755362938,87.233,14650,160423.0,BWFG,6020,1505732.0
FIRST MID BANCSHARES INC,2021,8.888540712623277,252.78,14653,29994.0,FMBH,6020,700565.0
QUEST RESOURCE HOLDING CORP,2021,8.121163250448959,155.715,14663,16015.0,QRHC,4950,1442236.0
SCYNEXIS INC,2021,8.24687337962102,13.163,14668,20040.0,SCYX,2836,1178253.0
SERVISFIRST BANCSHARES INC,2021,9.663199675196577,449.757,14670,16549.0,SFBS,6020,1430723.0
TRUECAR INC,2021,8.51471267355849,231.698,14677,20540.0,TRUE,7370,1327318.0
RAYONIER ADVANCED MATERIALS,2021,8.561027726308765,1407.558,14682,20502.0,RYAM,2820,1597672.0
TIMKENSTEEL CORP,2021,8.882201115767433,1282.9,14684,20011.0,TMST,3312,1598428.0
AMPHASTAR PHARMACEUTICLS INC,2021,9.045824416697725,437.768,14688,20659.0,AMPH,2834,1297184.0
AEMETIS INC,2021,8.614444027384133,211.949,14689,162453.0,AMTX,2860,738214.0
ARDELYX INC,2021,8.155946960571445,10.097,14690,20645.0,ARDX,2836,1437402.0
CYMABAY THERAPEUTICS INC,2021,8.456687292194452,0.0,14691,19600.0,CBAY,2836,1042074.0
GOPRO INC,2021,9.126583542962402,1161.084,14694,20644.0,GPRO,3861,1500435.0
APPLIED MATERIALS INC,2021,11.144686728289807,23063.0,14702,1704.0,AMAT,3559,6951.0
MIRAGEN THERAPEUTICS INC,2021,8.674840463053743,2.963,14708,30311.0,MGEN,2836,1590750.0
ARISTA NETWORKS INC,2021,10.645147800885818,2948.037,14714,20748.0,ANET,3576,1596532.0
ASPEN AEROGELS INC,2021,9.21669449834562,121.622,14715,187550.0,ASPN,3086,1145986.0
CENTURY COMMUNITIES INC,2021,9.441115510127,4216.314,14716,18004.0,CCS,1531,1576940.0
AGEAGLE AERIAL SYSTEMS,2021,8.072769599937493,9.761,14720,27339.0,UAVS,3721,8504.0
VERITIV CORP,2021,9.25252876856788,6850.5,14751,19858.0,VRTV,5110,1599489.0
ADVANCED DRAINAGE SYSTEMS,2021,9.986689947571538,2769.315,14759,20126.0,WMS,3080,1604028.0
CATALENT INC,2021,10.34078506356289,3998.0,14763,20228.0,CTLT,2834,1596783.0
PAR PACIFIC HOLDINGS INC,2021,8.996752214301992,4710.089,14773,22447.0,PARR,2911,821483.0
SYNCHRONY FINANCIAL,2021,10.40461728504872,15752.0,14776,20686.0,SYF,6141,1601712.0
TOWNSQUARE MEDIA INC,2021,8.220487589742348,417.957,14778,111974.0,TSQ,4832,1499832.0
TRUPANION INC,2021,9.72785948070802,698.991,14782,20935.0,TRUP,6324,1371285.0
ADVERUM BIOTECHNOLOGIES,2021,8.238423900474082,7.5,14790,21020.0,ADVM,2836,1501756.0
TIMKEN CO,2021,9.720683399700182,4132.9,14795,10581.0,TKR,3562,98362.0
CAREDX INC,2021,9.381464910701933,296.397,14797,179834.0,CDNA,2835,1217234.0
HEALTHEQUITY INC,2021,9.56802659061466,756.556,14803,20823.0,HQY,7370,1428336.0
IRADIMED CORP,2021,8.763172013859068,41.815,14807,20945.0,IRMD,3841,1325618.0
INVESTAR HOLDING CORP,2021,8.279700313188046,105.749,14810,20628.0,ISTR,6020,1602658.0
EL POLLO LOCO HOLDINGS INC,2021,8.715487212142397,454.363,14812,21124.0,LOCO,5812,1606366.0
MARATHON PATENT GROUP INC,2021,9.528377529627496,150.464,14813,4384.0,MARA,7374,1507605.0
MARINUS PHARMACEUTICALS INC,2021,8.640546228476301,15.345,14815,20567.0,MRNS,2836,1267813.0
TOOTSIE ROLL INDUSTRIES INC,2021,9.153814364524628,570.776,14816,10609.0,TR,2060,98677.0
MTBC INC,2021,7.974398568010844,139.599,14818,20143.0,MTBC,7370,1582982.0
MINERVA NEUROSCIENCES INC,2021,7.5342840917674785,0.0,14822,20225.0,NERV,2836,1598646.0
OCULAR THERAPEUTIX INC,2021,8.728209296221118,43.522,14823,21015.0,OCUL,2836,1393434.0
SAGE THERAPEUTICS INC,2021,9.399185511267843,6.308,14828,20943.0,SAGE,2836,1597553.0
SPARK ENERGY INC,2021,8.252449556305288,393.485,14830,20740.0,SPKE,4931,1606268.0
INDEPENDENCE CONTRACT DRLLNG,2021,7.378634063849603,87.955,14852,21165.0,ICD,1381,1537028.0
RYERSON HOLDING CORP,2021,9.000071088188278,5675.3,14855,5968.0,RYI,5051,1481582.0
CELLECTAR BIOSCIENCES INC,2021,7.608216397481733,0.0,14862,186974.0,CLRB,2836,1279704.0
LIBERTY TRIPADVISOR HOLDINGS,2021,8.19648014007503,902.0,14872,20699.0,LTRPA,7370,1606745.0
LIMBACH HOLDINGS INC,2021,7.967248359455062,490.351,14877,20517.0,LMB,1700,1606163.0
T2 BIOSYSTEMS INC,2021,7.933973932097513,28.058,14879,21033.0,TTOO,2835,1492674.0
CAESARS ENTERTAINMENT INC,2021,10.300918007080083,9570.0,14882,21808.0,CZR,7990,1590895.0
VECTRUS INC,2021,8.729804869724353,1783.665,14884,20661.0,VEC,8744,1601548.0
CITIZENS FINANCIAL GROUP INC,2021,10.304015258223464,6986.0,14889,21825.0,CFG,6020,759944.0
BRAINSTORM CELL THERAPEUTICS,2021,8.163173305980218,0.0,14925,153957.0,BCLI,2836,1137883.0
CONTRAFECT CORP,2021,8.014712820598914,0.0,14927,21223.0,CFRX,2836,1478069.0
MIDDLEFIELD BANC CORP,2021,8.164493235145885,59.541,14932,139705.0,MBCN,6020,836147.0
NXT-ID INC,2021,7.447759113046593,10.022,14934,18490.0,NXTD,7373,1566826.0
NOVUS THERAPEUTICS INC,2021,7.799987166621368,0.0,14937,31301.0,NVUS,2834,1404281.0
KEYSIGHT TECHNOLOGIES INC,2021,10.57749181810034,4941.0,14939,20232.0,KEYS,3825,1601046.0
AVANOS MEDICAL INC,2021,9.222883730729924,744.6,14941,21352.0,AVNS,3842,1606498.0
KIMBALL ELECTRONICS INC,2021,8.737436415514942,1291.807,14942,20692.0,KE,3674,1606757.0
CB FINANCIAL SERVICES INC,2021,8.10254439207219,54.634,14943,18695.0,CBFV,6020,1605301.0
LIBERTY BROADBAND CORP,2021,9.572642616127451,988.0,14944,21227.0,LBRDK,7372,1611983.0
BG STAFFING INC,2021,8.174052244593847,239.027,14951,20044.0,BGSF,7363,1474903.0
BOOT BARN HOLDINGS INC,2021,9.561505358024688,1488.256,14953,21898.0,BOOT,5661,1610250.0
ENOVA INTERNATIONAL INC,2021,9.173711813878068,1024.26,14960,189517.0,ENVA,6141,1529864.0
HUBSPOT INC,2021,10.493386082436777,1300.658,14970,21847.0,HUBS,7370,1404655.0
WAYFAIR INC,2021,10.170673822847942,13708.0,14983,21540.0,W,5961,1616707.0
ATARA BIOTHERAPEUTICS INC,2021,9.15978818206349,20.34,14991,21012.0,ATRA,2836,1604464.0
CALITHERA BIOSCIENCES INC,2021,7.7102543943008595,9.75,14995,21627.0,CALA,2836,1496671.0
DAVE & BUSTER'S ENTMT INC,2021,9.269382916600163,1304.056,15014,60923.0,PLAY,5810,1525769.0
SIENTRA INC,2021,8.358239945968407,80.683,15016,22037.0,SIEN,3842,1551693.0
VERITEX HOLDINGS INC,2021,9.29314549910843,374.889,15022,21633.0,VBTX,6020,1501570.0
ASHFORD INC,2021,7.701852385020156,384.567,15028,22119.0,AINC,6282,1604738.0
NEVRO CORP,2021,9.45173537299604,386.905,15046,21916.0,NVRO,3845,1444380.0
ADMA BIOLOGICS INC,2021,8.441062851733266,80.943,15056,17653.0,ADMA,2836,1368514.0
APPLIED DNA SCIENCES INC,2021,7.478475875862873,9.028,15057,106126.0,APDN,3669,744452.0
SOLENO THERAPEUTICS INC,2021,7.515134914824779,0.0,15058,20898.0,SLNO,3845,1484565.0
COHERUS BIOSCIENCES INC,2021,9.089128619452458,326.551,15059,21841.0,CHRS,2836,1512762.0
SECOND SIGHT MEDICAL PRODS,2021,7.807783019224091,0.0,15062,21421.0,EYES,3845,1266806.0
FIRST FOUNDATION INC,2021,9.147041958136915,317.671,15064,20677.0,FFWM,6020,1413837.0
FIBROGEN INC,2021,9.11714599522724,235.309,15065,21901.0,FGEN,2836,921299.0
FRESHPET INC,2021,9.617345572882927,425.489,15067,21798.0,FRPT,2040,1611647.0
MARATHON OIL CORP,2021,10.106652410039503,5218.0,15069,7017.0,MRO,1311,101778.0
ARROW FINANCIAL CORP,2021,8.752144082001246,147.919,15070,16668.0,AROW,6020,717538.0
SYNEOS HEALTH INC,2021,10.027532565022652,5212.97,15071,22039.0,SYNH,8731,1610950.0
JOINT CORP (THE),2021,8.976464522251169,80.011,15072,22082.0,JYNT,6794,1612630.0
EVOFEM BIOSCIENCES INC,2021,7.78546330665508,8.244,15075,32961.0,EVFM,2834,1618835.0
TRIUMPH BANCORP INC,2021,9.476532201097967,442.056,15084,21815.0,TBK,6036,1539638.0
UPLAND SOFTWARE INC,2021,8.746540932355819,302.016,15087,22040.0,UPLD,7370,1505155.0
LENDINGCLUB CORP,2021,9.382508501081402,898.631,15092,19647.0,LC,6141,1409970.0
NEW RELIC INC,2021,9.856892159246753,785.521,15108,22182.0,NEWR,7370,1448056.0
WORKIVA INC,2021,9.770244637878749,443.285,15119,22000.0,WK,7370,1445305.0
BELLICUM PHARMACEUTICALS INC,2021,7.098962322249021,6.2,15125,22258.0,BLCM,2836,1358403.0
CYTOSORBENTS CORP,2021,8.260483581173993,43.166,15127,163965.0,CTSO,3841,1175151.0
INSPIRED ENTERTAINMENT,2021,8.534767887196965,208.9,15129,29666.0,INSE,7812,1615063.0
PATRIOT TRANSPORTATION HLDG,2021,7.442420813898738,81.268,15144,22731.0,PATI,4213,1616741.0
BOX INC,2021,9.589276649453614,874.332,15145,20088.0,BOX,7370,1372612.0
SHAKE SHACK INC,2021,9.450917345855869,739.893,15167,22672.0,SHAK,5812,1620533.0
VISTA OUTDOOR INC,2021,9.421542515920509,3044.621,15168,22653.0,VSTO,3480,1616318.0
AVINGER INC,2021,7.6335068333962015,10.13,15172,22704.0,AVGR,3841,1506928.0
FIRST NORTHWEST BANCRP,2021,8.30417718848691,79.309,15178,22975.0,FNWB,6036,1556727.0
TRACON PHARMACEUTICALS INC,2021,7.731310050480302,0.346,15184,22697.0,TCON,2836,1394319.0
VUZIX CORP,2021,8.741967589170146,13.165,15186,184113.0,VUZI,3651,1463972.0
INVITAE CORP,2021,9.538659826415971,460.449,15198,22867.0,NVTA,8071,1501134.0
VULCAN MATERIALS CO,2021,10.440072793942578,5552.2,15202,11228.0,VMC,1400,1396009.0
ARTS WAY MFG INC,2021,7.205963444768637,24.965,15203,1783.0,ARTW,3523,7623.0
VOLITIONRX LTD,2021,8.225575567355515,0.09,15215,10761.0,VNRX,2835,93314.0
BELLEROPHON THERAPEUTICS INC,2021,7.471137626563959,0.0,15218,22927.0,BLPH,3845,1600132.0
HEPION PHARMACEUTICALS INC,2021,7.939002284373891,0.0,15219,19761.0,HEPA,2836,1583771.0
ROCKET PHARMACEUTICALS INC,2021,9.148653847952168,0.0,15221,32908.0,RCKT,2836,1281895.0
IOVANCE BIOTHERAPEUTICS INC,2021,9.476719411617122,0.0,15222,180057.0,IOVA,2836,1425205.0
ANTERIX INC,2021,9.03307271979953,1.084,15226,20961.0,ATEX,4899,1304492.0
ENSERVCO CORP,2021,6.989071246950437,15.337,15254,185323.0,ENSV,1389,319458.0
SUMMIT MATERIALS INC,2021,9.677541199573083,2409.669,15264,22603.0,SUM,1400,1621563.0
EXELA TECHNOLOGIES INC,2021,8.36676296166863,1166.606,15271,32074.0,XELA,7374,1620179.0
